0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,name
-19098.363,-14745.487,9297.577,-4872.6626,4622.557,-7322.8613,-10883.988,8752.3545,-8907.218,586671.8,-7077.324,-19965.512,16381.7295,-5668.0796,19388.09,8166.3857,6833.1924,-115453.234,3431.0269,220460.22,-7283.174,12556.512,-46524.324,72312.19,-2285.095,-42398.695,7873.3013,37035.48,8157.316,15091.911,3785.5583,-15232.834,-34705.78,3734.42,-10967.515,-9102.069,-37142.04,6424.8945,-7329.8213,-10168.359,344.36542,-14918.126,4043.7314,-3908.0542,18572.828,6208.033,18967.38,-365083.8,8058.6157,-4612.2676,8790.283,-5496.7827,-880.755,-390.04953,-5105.0757,-15440.862,904.36523,20792.055,109090.766,29605.078,-10165.978,1111.4111,-35596.066,-11612.418,136.15811,473.20865,1143.4069,-278.4798,20915.764,-11657.944,23271.984,36754.73,-2247.4814,-16739.098,20836.936,-10913.1045,27007.0,-15432.817,2557.657,10625.994,-4191.106,-29938.996,-59322.42,60142.79,-108517.16,-7175.4097,-56452.703,5289.9375,15198.992,-40064.746,-42869.67,4329.378,-10718.613,39371.688,-3590.984,26162.354,17142.537,56944.03,-27944.938,22615.66,304.731,22674.357,11819.884,-10424.33,-1771.023,-8418.366,-2481.2424,13329.875,-18238.76,27990.543,-21599.307,-11662.702,-6719.4033,59956.18,-73658.07,-9093.558,-12464.241,-2826.6536,4553.8643,17658.574,-1236.1093,-161345.83,-2950.4153,-417.9796,-13588.966,359.44556,35547.24,-7939.3926,2091.3726,-33517.387,-793.3495,-14957.932,-4198.6743,634.7462,-32045.242,-9865.728,-49442.574,31971.926,37697.98,49645.035,-6061.7354,-2912.6528,261.3789,6334.6396,-341842.84,-10119.805,-675.1257,29905.727,250.96217,-2077.8113,-3392.3982,-1253.3871,-9847.154,-8855.614,-15251.882,-26742.266,27380.934,733.13184,-169385.62,-25487.943,-48673.918,-5963.59,-20414.086,-27459.836,46191.992,-7528.97,147509.48,18049.705,-2954.5664,-14828.255,-28582.299,2121.1643,-961.07,12920.546,24058.8,-179526.28,-57827.195,32475.523,-15257.75,-33861.715,9756.941,21334.596,-37133.09,1469.6963,-195761.16,6672.288,14593.489,27833.705,-6771.9536,-68978.67,-20465.04,80540.33,mp-4736
3285.0723,18457.734,-2742.025,3343.8843,4038.9065,9011.418,5838.4365,-4008.2424,-45350.684,-18915.533,-15913.95,4069.5698,-7651.714,-2769.6704,24920.635,-21003.256,369.26505,-45104.473,1305.1665,-2960.7424,12318.561,-16109.282,-7075.5435,-2016.3931,-4407.018,-6267.4775,-3288.51,-23643.031,4147.8223,29320.746,1027.3536,331.03354,12794.893,-11499.07,-3898.8623,-1718.8322,15508.225,8387.103,3205.3083,-26854.791,-4794.9165,10860.705,13346.035,-27714.463,13553.338,12658.991,13624.721,-26271.195,10073.303,-18369.098,881.52985,-16472.795,3127.1943,164.63477,962.6447,-2828.5642,48143.6,6523.3374,-8291.728,-12929.2295,36431.03,-16395.186,-34245.848,-53993.094,-176.87923,-1085.1487,-261.31366,-3697.4802,17013.725,1833.7631,13374.649,13928.686,4164.691,2036.9149,3684.6223,19603.621,22822.195,7711.9224,6140.252,734.43396,12562.845,15545.735,265028.66,496.5408,9602.316,-44158.96,14895.67,58428.215,13748.453,7154.6616,-303543.62,-24745.607,-2897.7092,4697.736,732.4772,-7110.1836,-32612.527,-188.66505,-10168.571,-10599.115,-49268.57,-186.14513,1302.061,-2941.936,-8937.232,2683.4966,1296.4238,-26212.227,-904.8853,-9153.86,4923.679,4464.6206,7495.2607,-12729.209,-8481.713,62.69598,-48461.453,13864.713,11408.616,17467.588,456.03635,22507.328,-9814.952,68.269424,53955.01,135.57848,6630.2627,-12405.62,-19544.76,82959.65,787.5837,-28556.229,-1067.6622,-11451.324,-5373.773,6806.019,2547.6287,14322.537,9592.8125,16677.434,-13431.461,-13695.91,-19030.021,-6414.614,7576.075,24068.703,-267.09985,16344.374,-141.91832,-14766.231,9672.441,19488.324,20573.867,-4264.2617,-14099.566,-11843.022,-15525.33,-3341.1025,-68139.95,4712.711,-12510.995,-348.94672,-9334.696,-7187.8003,-22444.135,5459.8604,1117.4636,45547.773,4027.752,-8503.482,-82628.68,14415.278,223.8998,3218.6543,-4472.913,10838.059,4429.8857,-6778.5107,-1121.1267,-3228.378,11128.409,-16391.072,-21229.342,-23888.426,-14588.699,13693.476,3186.123,4342.2485,-2339.6038,-2296.2783,12102.727,6330.3984,mp-3739
61075.117,-71763.32,-84341.19,-14864.063,162205.16,2478.1133,-28243.865,828.2177,-267207.38,-20116.191,125515.586,-48638.496,-35190.14,-85174.13,27601.148,-139391.53,-10473.134,-39924.984,73739.36,-4060.0269,-16175.806,-18170.277,49443.242,-74045.38,-22523.918,-28453.27,-2292.0195,-4619.319,81197.92,78233.33,24245.787,-24772.158,-16364.443,18344.172,-1170.5171,-39594.707,109320.805,-94279.555,18066.324,-20868.19,71105.15,-122257.82,-3271.6318,-92024.89,112823.19,17560.902,-30230.629,-49370.117,-29792.598,-414205.47,-18258.271,-6484.213,37196.883,-425.4617,14381.965,12230.204,-65879.69,9140.972,74875.586,-1255.4111,28560.367,13546.303,-5910.766,66543.695,-1340.9803,-71471.266,-422.23193,-1369.9268,-208298.61,-72406.414,81.87988,-20175.578,34936.926,82206.87,50508.645,-56283.61,44406.2,-117158.55,-128457.15,-7439.6543,34066.11,120333.34,597147.6,37145.484,110180.98,-5604.571,-12207.422,83065.67,-59565.57,-27520.361,-624076.1,-46710.55,105745.11,9105.432,-47149.047,35106.742,-57030.67,-7472.789,25729.736,7793.9824,-63568.363,-38339.195,-7290.224,-39213.18,-34294.85,1155.7126,155.87448,3084.332,-9016.61,-53513.348,29598.69,7086.6436,-145395.81,43537.625,322501.5,80403.984,-16250.422,-8519.766,2696.9365,-10893.806,-80347.07,-6904.1377,-66808.66,-1639.2507,55180.965,-281.46777,-7532.4546,21390.674,92041.19,75083.41,32.716805,-74664.61,78291.375,-18107.018,-71096.99,20203.855,5041.8633,-12308.275,-21688.316,55156.15,-24139.889,-16865.955,-34741.95,-85503.85,12357.48,-9126.903,4738.418,-4296.978,1278.3838,-79244.05,46388.38,-32131.926,-20493.504,126558.86,7622.8613,-51614.773,59723.34,13710.433,-19140.607,31834.533,-81245.47,11816.988,-14096.103,211062.05,56700.945,-22456.738,79090.445,51664.367,361310.8,-20342.559,-273195.47,-31670.756,-9160.437,-145287.11,-26120.145,-52959.547,-562419.75,71050.266,32517.982,41145.938,59753.258,-29205.244,-100242.46,-42848.21,-44812.703,67640.17,6317.8945,23888.182,-1341.879,4703.5493,-29264.678,-4348.4336,mp-29546
3126.2148,57314.445,-6332.809,-1603.6008,17974.963,3913.8198,8064.228,-2791.4,-58068.67,-6875.8774,-10997.325,-5340.3438,3875.4905,-6845.1016,-20265.174,-25479.059,-11358.551,12902.357,-19158.06,-6875.258,1170.9736,599.70654,5239.429,-1753.0254,-769.98315,-5651.19,-5381.861,1827.1256,1922.7716,66985.89,2115.3003,8619.913,3649.6875,20848.24,466.22986,-13974.946,13580.854,15004.4375,10901.713,-36387.49,-24162.758,-7192.7866,4848.0596,-53800.285,15684.067,12936.068,-17475.629,-13155.524,9886.773,-3387.9087,-5370.1963,-2552.4666,5534.982,246.27354,-2251.2817,-14225.802,5447.1763,-1224.8044,6441.4614,4786.7026,15944.161,494.2655,-3352.678,-6833.901,-411.80338,44129.58,-172.28128,-4356.1177,15970.251,-6019.7812,4695.264,4329.275,-18797.172,-4074.7756,7887.308,-129616.86,-4481.216,-956.1327,22210.385,-19062.178,-3643.392,52451.484,166927.83,16015.992,-1743.1448,-10242.371,3561.5146,159222.7,1964.9032,-30896.188,-421207.97,-24002.463,18902.03,-23334.752,-4872.4277,1833.8043,2130.523,-394.1775,7618.0356,-20237.78,-62886.582,-2279.1956,146.46695,-9370.031,-12194.847,2459.5908,881.2261,-2790.7346,-19174.025,-16732.008,-5733.8784,12322.2,7524.8066,-50872.96,9573.6875,9442.124,-15401.078,3969.6055,-8074.2524,50537.043,-10402.511,10925.357,-19028.9,102.48267,68006.26,-179.22961,-8533.897,10387.0625,-10910.943,61363.254,727.13293,-37095.31,7313.661,-8356.72,796.9094,-23344.74,-38923.36,70306.47,4083.3633,20046.463,4767.8887,427.81885,-44868.85,-14700.652,12377.65,37194.133,245.2884,1763.3204,178.73964,-41.689877,24936.457,-5691.115,23974.934,12381.086,2279.3748,2537.1729,2118.6536,19468.227,-71524.27,1648.37,1317.5559,1528.0817,-5084.298,-16656.598,12778.136,7090.0444,-830.7334,16091.144,3919.6064,6650.2075,-44226.414,9758.5625,-6845.6655,-1971.0647,27136.059,-4433.5615,-6164.23,14517.776,-18109.281,-46528.137,4944.7666,-4426.4844,-13812.523,-250.56335,304.04678,10320.856,11689.752,4185.0786,709.18964,16803.48,44254.36,-662.1869,mp-998427
3424.496,-11264.303,-5284.0547,3717.7937,3439.6304,-1821.9952,16576.336,7823.423,15984.065,457945.2,-236.73242,-6292.5454,15058.133,-14721.783,11375.836,-9430.424,2076.697,-407012.2,-8796.332,422151.72,-18107.818,14593.574,-22685.79,82554.11,-1551.8347,-4311.4463,-1976.5443,-9817.864,9018.743,-5240.485,-1705.8453,4771.838,-72207.19,2760.1606,3178.1426,6046.8594,-197665.02,-2204.9055,7816.421,9509.925,5191.838,4574.5547,-1752.8445,-4509.7026,14980.182,4839.63,-8048.8833,-162782.34,-12714.273,4748.159,1595.6492,-3312.0974,-410.31024,97.98504,-7133.9756,10181.661,17274.66,3368.5815,17840.41,23688.498,-5238.2627,136680.94,-30098.43,-3460.1052,560.56226,-249.16849,381.17108,782.12756,10035.077,-10258.255,9970.793,8561.795,-6057.146,-9394.962,12845.362,-3361.0337,-1969.3755,3704.8694,4749.3813,64413.883,230.35077,-1879.0527,13250.046,4340.6,-42235.13,-10084.652,-75616.7,914.08014,-19580.197,-41657.918,-13393.206,-6005.4775,-9209.169,82932.36,1733.8516,7135.366,3539.433,100682.88,-79238.79,21816.98,-3689.5737,-13706.512,2474.9985,-21623.148,2170.042,-1022.9248,5170.304,8576.098,1737.4431,92488.055,-9506.561,-15946.003,-9550.846,8906.892,-74736.88,-20795.977,15128.227,-4209.3804,-24125.617,716.4301,20767.984,-73831.74,-818.54034,162.54004,-1047.217,-61.13467,12997.604,-6186.2764,-1667.1715,-5591.515,531.5444,-8353.258,-3243.3767,-18759.559,-10078.958,2500.2283,-51508.88,4279.4614,28405.92,116784.3,3398.4702,5087.1245,-5953.8013,38564.086,-510393.2,-20797.326,-297.69052,162915.1,-230.67183,11192.836,16197.6,2470.1418,-27032.072,-4846.8076,-46241.234,-3131.2136,1760.1945,-8627.769,55631.67,-18312.602,-15659.708,1508.5454,10620.57,-18205.912,33629.21,1201.5634,204692.83,11480.532,26803.29,-17915.5,-21513.55,3916.9067,1251.315,-1285.6896,14097.65,-71764.555,-34220.637,3606.004,-11114.943,-46132.64,-555.5352,22490.074,-9098.704,427.652,-62225.945,10902.018,-14.4194145,-8139.6797,-125.50012,-6322.9297,-4222.103,332036.6,mp-17245
6196.422,9073.839,-6968.4307,1187.7488,22743.457,-8445.215,10703.445,8822.604,-52338.125,142174.83,-11304.355,872.0403,-6121.6714,26008.676,13502.187,-1574.0021,-1974.5962,-14641.785,8974.893,10362.525,-38067.56,3831.4248,-8065.532,-3202.1594,1580.7488,-14238.992,5546.931,13078.689,2897.0107,17512.559,3070.8572,-12760.819,1588.6416,-8161.6133,-2312.5093,-14055.5205,20481.0,-10172.669,-13168.086,-17413.502,19643.979,-151938.7,18235.03,-8228.123,4528.909,8841.057,11275.991,-212530.34,-22100.834,-10235.137,-1480.0059,37348.293,2738.7903,-93.71781,-2528.6091,-16154.663,4404.5947,-6958.8433,11054.077,-13180.061,2706.89,-18161.506,-1846.0253,-13514.787,-431.62823,10245.87,-424.23163,-88.07826,145707.7,-2962.3967,-656.3888,5432.8584,-7037.237,-10170.189,93310.33,-2594.0317,-68496.88,12981.597,11794.286,10283.455,-23023.77,15053.454,8294.642,112199.875,-12228.864,-2074.2336,-31370.77,48512.137,68596.55,35913.258,-61527.035,8331.346,-31540.506,6033.467,-2061.655,-7543.9844,8152.0283,10363.652,-30626.045,-1385.1251,-10140.33,-2061.4915,4115.3867,10426.597,-1002.1207,10527.504,4862.2695,-3377.9197,-22961.125,-4200.157,-12490.34,-4041.843,7836.0635,25289.592,-24895.318,11460.934,4260.915,6543.337,36693.41,3435.185,-64059.758,3064.7917,-1184.6295,-633.5515,4308.072,44.055267,-81689.55,-29338.797,-970.0227,11364.215,-593.68335,-3623.273,4087.2708,-10409.396,9280.19,-18074.543,-26992.098,129782.46,24717.76,45317.293,-579.2108,36684.215,-19836.912,-19280.719,-18008.42,-48731.098,-254.28673,6847.1895,-22.335773,-646.0404,3687.8765,-12781.047,-52907.086,5030.826,12934.641,-5797.4106,-744.9404,3680.8108,-143823.3,-1794.2527,-26905.68,6118.0327,-13686.488,-9178.873,3846.1443,-2371.7725,27634.357,33671.375,-18810.459,-14756.878,-12427.566,9526.961,1989.2032,-6446.4707,14075.798,-25937.984,-66234.45,11064.72,-6071.339,-37365.2,3130.9019,30355.51,11277.019,1089.6567,-22556.475,26086.326,4229.828,-23245.367,-3176.9106,1764.2715,12551.527,-7604.647,mp-27788
20485.453,-27290.57,2454.428,2450.1946,113056.54,-9539.748,19096.86,9957.142,-28247.455,-17360.475,-69291.81,-17710.463,869.1183,-21271.959,13771.25,-29249.201,3571.9976,-11779.41,13591.73,-3440.479,-4959.3306,-487.2058,-16825.16,-239.46375,-7491.7065,4869.5557,-6760.2676,-16775.416,114651.695,45178.37,9409.285,-21394.445,-5617.045,-13934.477,-13706.058,8022.9214,23732.36,-15244.662,25092.256,-27942.914,22476.137,13151.764,27919.285,-13003.041,8060.639,-22749.84,-41840.79,-29817.133,-4739.3965,14073.307,-6765.911,1147.2451,3666.7693,-339.63525,798.79596,24894.94,25705.643,4802.197,-1575.9664,-17711.867,7311.763,-7649.933,-15720.17,-8362.557,942.20917,11925.859,-201.07722,852.03394,22810.31,-9961.431,8864.948,22061.729,-36707.05,-135.42297,12215.074,-2435.4702,-4304.6313,-4780.9663,8974.222,3552.4163,2779.9578,30842.234,225559.5,-7628.0757,287.49637,-31659.236,10242.789,55139.56,6611.601,11684.136,-334165.44,11232.075,11784.104,-11008.831,-13355.745,39270.17,-10239.01,3432.3582,-5447.373,16446.883,-20003.674,14448.471,3107.6306,-3804.772,-17234.533,-4142.4595,1226.0514,-7067.613,-9522.102,-5983.0615,-1863.4633,1971.1355,-2824.9426,31045.31,2093.7673,-9036.308,-17522.51,3180.3826,-4981.7583,19471.723,21765.08,18024.344,32056.82,-184.72368,18396.96,-675.63745,1552.3868,3889.072,37158.82,89907.14,-653.5171,-17670.533,13712.242,-3073.1794,-14373.955,15744.774,-6623.089,25861.133,-1051.1641,-10478.197,-9588.549,-9049.108,-27227.188,-17717.617,18264.486,7778.6846,555.9315,13068.363,-665.68304,-12556.063,-3174.6711,11645.215,6400.5005,3077.4167,-30578.336,-31977.553,-7687.443,6204.815,-34680.0,-4616.1597,10610.018,1094.8105,14008.838,-20232.783,27090.29,14803.716,-44340.473,39866.336,-6604.216,-9215.357,-34641.977,11687.429,-681.9001,5373.5015,-7397.3813,-4675.3413,-32647.436,-3195.2007,-6562.87,23087.428,-20271.77,-687.7662,-8226.628,-6111.7437,-24746.086,7198.8623,-5075.855,9215.361,-3891.7922,7704.4126,-21160.55,12488.777,mp-1210365
29847.926,99882.21,-16768.777,8209.821,-14957.641,-5100.107,-26185.096,-1777.8782,-78832.57,-8589.491,6810.873,-10787.44,-4892.4424,-43027.49,7364.946,224.6111,-7198.854,26684.572,1458.3903,-1127.6118,2127.2942,-7723.6333,4337.87,-6206.7583,-3141.8274,3751.1042,-791.2974,-10490.118,-477.4246,61409.37,2163.1396,7468.109,27451.453,-3730.7268,-10405.006,-2348.3877,18196.883,8781.976,19088.078,-56379.723,-22749.227,-7060.0605,503.9745,-25450.95,32388.162,36152.742,-5231.0796,-27300.684,-1974.9238,-3807.6748,6227.2783,13321.52,24870.918,-177.44617,-5830.535,21233.688,-560.8258,-2679.6558,-14034.947,11311.717,63352.31,-3780.9482,4894.835,-7052.864,-1289.0101,-4534.9565,-360.23566,-861.489,23873.08,-14529.197,-893.03,31340.418,-41382.676,10071.035,14330.514,-126912.31,-51512.008,1800.7655,13144.299,-11422.836,-28725.064,75682.98,98211.84,10133.684,-10793.128,-17661.248,12162.609,279722.44,26943.623,-7019.152,-422903.12,9407.546,-5540.0664,-50230.21,-19338.115,-21533.104,15579.604,363.7733,37630.805,-29557.266,-108584.03,-700.19354,14513.508,17938.756,-6674.3584,-1201.3903,-1602.8221,-3711.4124,-48172.293,-23674.959,-8883.458,58416.3,28705.668,-24944.273,45547.312,18769.945,-11481.814,21484.732,7240.5425,7017.857,-15674.995,-5728.534,8503.565,-65.81658,34288.11,-41.642532,-9015.756,5512.503,-19895.662,93417.35,635.2937,-25790.959,-8404.091,-15019.149,-13213.14,-12348.226,-79365.78,61735.387,5012.657,17518.943,-1394.4089,-19229.785,-60299.36,-31975.996,5736.186,50975.207,874.8265,6523.9917,294.85193,-3452.6619,7120.965,1596.3281,15837.095,7029.93,-11844.351,13464.926,9522.905,18174.05,-60407.766,-14793.76,-12853.767,4918.219,-10510.403,-7572.9346,205.95874,-15517.943,3928.8105,19284.361,1890.9463,3645.056,-85636.23,-5711.7,-2599.1533,-9078.98,5831.2144,5747.1855,-28153.41,-3895.2534,2941.7007,4272.309,-5714.763,4421.119,-19363.996,230.6467,-9510.402,23231.762,5780.7974,7295.811,-10793.611,-317.18857,25851.46,11378.712,mp-1192748
9094.704,103584.57,-3320.5408,555.98956,67057.92,1913.4015,-1396.9716,-1292.8816,-16650.57,-4218.7397,745.5702,-518.62463,-5621.3555,-81897.164,3975.1016,-27748.908,-2789.5557,81405.16,-21029.578,19745.441,-723.83984,-6134.2188,618.2516,2120.403,1093.7957,-4726.3433,-21452.18,4577.629,12131.826,107912.695,4948.661,-3783.254,3446.83,-2214.6187,-6728.028,-949.25055,-6788.323,3804.409,30335.729,-37564.965,2448.9817,-2727.0662,24144.852,-40758.957,27801.99,999.3174,-3805.2322,-4057.2153,5523.3574,13208.971,55506.164,17456.266,-5892.428,556.94666,-294.41196,8723.144,-2859.7417,-10869.472,311.40002,-188.2096,129.4062,-4551.8057,-20747.045,1221.3285,85.8658,14478.831,-235.83192,-236.70346,-3865.082,-19955.395,4436.365,18405.691,-1063.3671,3012.473,381.6353,-559376.25,3703.85,33175.6,7702.2803,18786.963,-27015.268,47673.92,119723.875,28066.275,2828.6833,-18933.7,5205.8755,112671.734,2690.98,5723.411,-783329.7,-1568.5839,-4196.1143,-312276.66,-1092.2297,-9601.489,3214.0156,1133.9786,143081.78,24759.86,-51966.91,-15577.993,3199.5159,-1869.2798,-10464.067,3721.312,-1757.5237,-135224.62,-37392.156,-4497.951,3026.2048,33828.887,2621.9226,-79447.3,193207.77,3562.4954,-17192.432,5128.7783,-1195.9156,41814.805,20172.254,12090.765,221.00996,23.549545,128841.305,-443.19534,-59708.785,5240.003,-5715.294,88182.22,-298.69324,-56984.938,-7944.443,-16503.617,-1060.6703,4137.442,-25748.393,168403.9,-32122.719,4531.869,1830.9951,5237.3633,-39189.035,-30248.766,3294.542,-9162.068,662.115,269.00043,359.97128,-28867.621,61116.418,11882.553,11438.028,-3300.4019,-4428.817,-18798.832,9378.3955,3671.6826,-29311.62,1378.2589,-2321.0588,3110.2427,-617.66614,-5415.1025,20174.219,30557.467,3000.2954,-3575.8923,4246.3374,11493.26,-80484.71,-19622.887,-29340.803,-788.93475,10235.177,-15643.989,-8454.284,-165.3562,-39746.387,2422.7725,6716.6377,-19766.695,-73047.74,-28435.178,7692.184,-2642.9792,6535.796,589.98193,-5292.77,769.19617,28497.441,-6342.179,mp-924129
1014.57196,34034.973,-6962.2925,699.65533,-2398.2327,-12321.115,-5632.2007,681.3729,-27920.94,-20083.928,-15386.125,-834.1637,1413.2695,4429.3584,7501.3384,-19983.98,2217.3413,21788.525,1022.0612,11064.755,5047.6714,-136.57031,-241.59918,2186.6455,368.11996,218.2502,-445.0949,406.02454,11247.579,83279.836,1656.4335,-13604.717,3152.6682,-176.65112,-1839.2623,1626.306,10486.676,7443.9556,1747.0886,-24841.652,1891.6345,5621.3555,9669.819,-135079.77,18957.156,2750.8044,1486.9529,-5059.452,4575.528,5032.119,4218.5386,-3388.6743,8629.082,394.26996,-888.473,8436.696,-2750.0442,2275.028,-1935.4045,-1720.2164,27073.412,1383.3102,-16411.492,-8263.798,12.681671,-9174.832,-209.3119,-2408.3748,20341.229,-3033.2842,4224.969,1364.9817,-1460.1477,3832.9736,2719.8892,-316836.53,3488.9656,-10687.081,20477.287,-307.57446,217.49854,45945.215,79331.98,5533.3276,4024.0466,-14399.832,4688.1787,46887.52,16527.037,2123.6958,-429430.62,-11264.035,-13881.154,-155752.14,-140.91281,8989.68,6894.138,3796.142,80327.875,-3460.715,-20801.662,-29816.357,-35.0002,-4568.723,-22042.775,256.7633,-1040.156,-25870.82,-5899.689,-3431.911,3933.897,23325.451,245.91335,-41760.59,72882.99,6779.925,-10954.349,6215.1196,4035.396,-487.66687,-6727.498,15740.866,1228.2312,4.3330708,56844.863,-200.92291,-1687.7073,2917.8542,1191.7454,48882.22,404.86877,-45650.977,2290.3445,-1151.4392,-823.675,3687.7383,-42184.883,62277.43,-12637.212,3122.5654,2837.9722,-13866.376,-17006.543,-28309.271,-11749.883,-540.6073,770.61633,-1038.6262,408.48663,-442.89087,-4331.4785,-2816.9438,6673.93,1188.0938,-4948.2417,-888.83673,13853.793,565.2119,-86836.086,2779.0344,-299.45663,1846.8835,-8697.176,2798.564,29115.053,-10670.232,1891.2142,16405.613,-3092.6074,-1772.562,-51428.855,-2111.2083,2193.1003,1339.1222,2314.104,3045.0386,-1648.2091,-496.84424,-42722.43,-2221.5605,-3123.4734,-13566.249,4684.3853,2076.6606,8806.726,16367.983,-662.9773,466.9495,-2946.2139,1852.377,42195.64,-5738.5635,mp-9307
10086.348,57870.99,-32752.875,-17573.396,5512.4697,-63611.227,1156.9263,16019.318,-8429.688,-30560.596,-45424.457,-4564.4146,-38212.82,-13807.606,-9471.054,-140713.55,6045.799,-18875.602,-4149.4844,-7411.0703,4256.4795,-24611.367,-42008.89,522.1394,-9316.964,5218.5366,-7097.8335,4165.151,32516.695,42905.934,6925.2744,-29.583237,-4635.262,-6384.071,4971.49,-599.9291,6407.3022,15736.732,13019.25,-3416.0522,10723.945,-60370.69,16948.592,-98469.164,11671.829,13685.224,-11392.175,-1522.711,6812.107,-124832.91,1167.14,29747.758,3308.5654,-94.98917,-4064.1455,6999.4937,3646.6301,4945.7744,444.51028,-11585.094,-3917.2485,-32808.96,-184.90866,14120.92,-682.422,-22985.906,-678.3448,1325.1427,15611.609,-11533.319,-8278.398,-3481.5952,1942.1881,16543.994,4187.0767,-170068.64,17301.059,103082.836,15656.572,-6471.944,6828.4937,56073.38,157519.97,-5577.739,-19628.453,-57793.613,-8080.565,76655.61,23128.291,-10976.247,-441371.28,5465.362,-4483.411,-34879.867,-11599.464,29056.69,1640.186,6126.977,15973.552,37520.273,-6388.93,2488.806,16919.125,-3418.8535,-8451.322,44410.492,985.51697,-34722.188,-7211.883,-1963.1658,1194.0614,19038.396,2249.4126,-55564.348,10203.635,5016.305,-2441.1155,7822.3477,-9819.072,10383.23,-19777.318,17677.607,14441.591,78.00288,-1696.6724,2.6019335,-7955.0107,-5667.7324,1417.9419,101883.6,895.381,-41042.023,4762.3647,6855.4863,2121.0178,6927.648,-23797.629,-1858.3164,-38227.03,-6118.1865,-54.46765,14629.268,-25463.932,-3371.6062,21642.86,-4895.804,-1824.658,24253.164,-222.1166,-1930.0502,-1191.407,7140.677,-584.7127,-8216.087,-3177.0952,-32988.21,-52944.914,-3495.8633,13830.156,5083.6226,667.19525,2690.9678,-26446.406,-13168.083,25128.723,-914.7315,1949.1676,3440.5195,-48846.46,976.8955,-204622.64,17315.611,3795.9524,-4260.374,5021.7627,-691.8616,-768.65485,42918.04,-52728.508,-530.48975,46883.04,-19318.371,33136.715,-86654.875,-21486.25,15421.623,25469.924,4618.055,1057.2451,-33256.234,28118.79,11781.203,mp-361
20911.246,48936.266,-7267.1826,-3476.2803,7559.2993,-2091.9187,4757.311,6860.0464,-43807.004,-16126.798,-8747.23,306.73868,-5014.8223,-21677.148,-2884.2349,-15098.521,-7954.805,68508.08,-4500.134,3340.1406,5824.5015,3697.565,-5956.5835,12109.768,-1954.1224,7261.1553,-11675.335,17464.943,32814.586,108465.23,13774.467,9776.509,21524.945,1732.4144,-8133.9473,-3731.5532,7749.148,26502.041,24346.3,-68191.93,-48649.332,-15346.605,41254.78,-71234.29,35946.03,17912.213,7851.94,-13822.739,9842.16,22013.979,-1308.1698,-2184.5068,13060.523,525.82715,-8207.504,1.9228138,11374.291,2730.8464,16548.238,-7449.1406,-675.20496,3009.7676,-5900.508,-10445.731,226.42104,-11565.454,-292.43533,-135.77698,21296.176,5489.897,7552.725,12183.835,-1514.2924,-6127.717,6528.5522,-512389.6,1723.3206,-84228.33,14005.583,-21053.152,17857.43,30342.553,165560.75,-18917.766,3941.007,-12494.613,17297.148,162789.97,25142.88,4043.2346,-908039.56,-13604.807,-8735.0,-262134.97,-4768.6963,-12501.213,-10405.018,6645.8706,133657.95,-7843.1235,-51406.406,2706.8103,-4061.6116,7451.7197,-9235.7295,8434.771,-638.01886,-22093.482,-10777.048,-875.43207,9367.8,4480.0874,15380.918,-56410.96,201357.73,29573.656,-29533.658,10944.975,6353.9478,4016.5825,-24267.273,33759.008,5727.213,258.71777,161229.28,-462.43353,-43246.99,10767.459,2714.6514,113620.97,857.9411,-36407.926,7568.1597,-7801.1523,1870.5039,-3891.3164,-5064.38,30092.287,-5802.7812,9768.522,-5697.1265,-13617.504,-84313.18,-81558.08,1938.5347,27192.277,21.981794,184.57967,301.82208,24613.156,5840.1733,3652.4126,24539.244,-18348.994,-11561.342,-27668.115,44365.668,-4670.8286,-11709.566,2886.2263,-3110.3826,-4160.2905,-8737.181,-16772.613,30095.49,-51498.45,16398.934,18870.564,13198.319,21939.963,-153278.08,-23558.604,4203.2915,-12143.813,3396.5227,1468.8315,-9987.032,-2142.4907,-24210.67,4709.6157,15.087355,-7376.091,-19597.732,-18386.865,25008.701,32913.63,9107.655,7446.278,-794.9448,-14357.949,26163.707,-2520.269,mp-29374
